[72895.25, 69045.96, 64697.66, 62931.44, 69156.35, 74917.5, 69173.95, 61689.0, 60823.23, 67669.41, 77205.15, 72847.12, 62632.33, 59706.37, 65885.29, 76161.57, 74535.42, 63866.36, 59183.62, 64987.34, 75532.55, 77129.03, 67426.49, 57793.15, 60938.21, 71644.81, 75283.1, 68605.14, 57898.55, 57762.14, 68581.84, 75800.31, 70515.1, 59871.38, 57221.54, 65379.71, 75792.14, 73195.69, 62731.41, 58821.17, 62797.54, 73528.97, 74814.5, 64569.47, 60212.46, 60954.27, 68469.0, 76451.51, 69316.97, 61663.0, 60675.05, 63667.75, 73233.53, 73975.19, 64615.31, 61037.18, 61244.51, 66202.66, 73529.42, 68655.67, 62429.69, 61707.61, 62845.21, 70039.1, 73712.39, 65686.38, 61784.56, 61650.6, 64234.76, 71806.91, 69590.95, 61809.49, 60134.08, 60614.98, 66286.44, 72670.85, 66591.77, 60342.48, 59607.25, 61229.01, 69343.28, 72092.2, 63760.09, 60406.17, 60356.71, 63002.67, 71074.73, 69997.75, 63051.47, 61749.73, 61929.83, 65492.15, 70924.1, 67427.92, 63013.79, 62622.85, 63026.23, 67051.76, 69262.92, 64409.41]
[74917.5, 69173.95, 61689.0, 60823.23, 67669.41, 77205.15, 72847.12, 62632.33, 59706.37, 65885.29, 76161.57, 74535.42, 63866.36, 59183.62, 64987.34, 75532.55, 77129.03, 67426.49, 57793.15, 60938.21, 71644.81, 75283.1, 68605.14, 57898.55, 57762.14, 68581.84, 75800.31, 70515.1, 59871.38, 57221.54, 65379.71, 75792.14, 73195.69, 62731.41, 58821.17, 62797.54, 73528.97, 74814.5, 64569.47, 60212.46, 60954.27, 68469.0, 76451.51, 69316.97, 61663.0, 60675.05, 63667.75, 73233.53, 73975.19, 64615.31, 61037.18, 61244.51, 66202.66, 73529.42, 68655.67, 62429.69, 61707.61, 62845.21, 70039.1, 73712.39, 65686.38, 61784.56, 61650.6, 64234.76, 71806.91, 69590.95, 61809.49, 60134.08, 60614.98, 66286.44, 72670.85, 66591.77, 60342.48, 59607.25, 61229.01, 69343.28, 72092.2, 63760.09, 60406.17, 60356.71, 63002.67, 71074.73, 69997.75, 63051.47, 61749.73, 61929.83, 65492.15, 70924.1, 67427.92, 63013.79, 62622.85, 63026.23, 67051.76, 69262.92, 64409.41, 61942.22, 61861.19, 62959.74, 68239.85, 69136.32]
[77205.15, 72847.12, 62632.33, 59706.37, 65885.29, 76161.57, 74535.42, 63866.36, 59183.62, 64987.34, 75532.55, 77129.03, 67426.49, 57793.15, 60938.21, 71644.81, 75283.1, 68605.14, 57898.55, 57762.14, 68581.84, 75800.31, 70515.1, 59871.38, 57221.54, 65379.71, 75792.14, 73195.69, 62731.41, 58821.17, 62797.54, 73528.97, 74814.5, 64569.47, 60212.46, 60954.27, 68469.0, 76451.51, 69316.97, 61663.0, 60675.05, 63667.75, 73233.53, 73975.19, 64615.31, 61037.18, 61244.51, 66202.66, 73529.42, 68655.67, 62429.69, 61707.61, 62845.21, 70039.1, 73712.39, 65686.38, 61784.56, 61650.6, 64234.76, 71806.91, 69590.95, 61809.49, 60134.08, 60614.98, 66286.44, 72670.85, 66591.77, 60342.48, 59607.25, 61229.01, 69343.28, 72092.2, 63760.09, 60406.17, 60356.71, 63002.67, 71074.73, 69997.75, 63051.47, 61749.73, 61929.83, 65492.15, 70924.1, 67427.92, 63013.79, 62622.85, 63026.23, 67051.76, 69262.92, 64409.41, 61942.22, 61861.19, 62959.74, 68239.85, 69136.32, 63930.4, 62502.66, 62521.53, 64361.48, 69798.28]
[76161.57, 74535.42, 63866.36, 59183.62, 64987.34, 75532.55, 77129.03, 67426.49, 57793.15, 60938.21, 71644.81, 75283.1, 68605.14, 57898.55, 57762.14, 68581.84, 75800.31, 70515.1, 59871.38, 57221.54, 65379.71, 75792.14, 73195.69, 62731.41, 58821.17, 62797.54, 73528.97, 74814.5, 64569.47, 60212.46, 60954.27, 68469.0, 76451.51, 69316.97, 61663.0, 60675.05, 63667.75, 73233.53, 73975.19, 64615.31, 61037.18, 61244.51, 66202.66, 73529.42, 68655.67, 62429.69, 61707.61, 62845.21, 70039.1, 73712.39, 65686.38, 61784.56, 61650.6, 64234.76, 71806.91, 69590.95, 61809.49, 60134.08, 60614.98, 66286.44, 72670.85, 66591.77, 60342.48, 59607.25, 61229.01, 69343.28, 72092.2, 63760.09, 60406.17, 60356.71, 63002.67, 71074.73, 69997.75, 63051.47, 61749.73, 61929.83, 65492.15, 70924.1, 67427.92, 63013.79, 62622.85, 63026.23, 67051.76, 69262.92, 64409.41, 61942.22, 61861.19, 62959.74, 68239.85, 69136.32, 63930.4, 62502.66, 62521.53, 64361.48, 69798.28, 69125.81, 64074.45, 63112.66, 63158.91, 65020.48]
[75532.55, 77129.03, 67426.49, 57793.15, 60938.21, 71644.81, 75283.1, 68605.14, 57898.55, 57762.14, 68581.84, 75800.31, 70515.1, 59871.38, 57221.54, 65379.71, 75792.14, 73195.69, 62731.41, 58821.17, 62797.54, 73528.97, 74814.5, 64569.47, 60212.46, 60954.27, 68469.0, 76451.51, 69316.97, 61663.0, 60675.05, 63667.75, 73233.53, 73975.19, 64615.31, 61037.18, 61244.51, 66202.66, 73529.42, 68655.67, 62429.69, 61707.61, 62845.21, 70039.1, 73712.39, 65686.38, 61784.56, 61650.6, 64234.76, 71806.91, 69590.95, 61809.49, 60134.08, 60614.98, 66286.44, 72670.85, 66591.77, 60342.48, 59607.25, 61229.01, 69343.28, 72092.2, 63760.09, 60406.17, 60356.71, 63002.67, 71074.73, 69997.75, 63051.47, 61749.73, 61929.83, 65492.15, 70924.1, 67427.92, 63013.79, 62622.85, 63026.23, 67051.76, 69262.92, 64409.41, 61942.22, 61861.19, 62959.74, 68239.85, 69136.32, 63930.4, 62502.66, 62521.53, 64361.48, 69798.28, 69125.81, 64074.45, 63112.66, 63158.91, 65020.48, 69108.01, 67301.97, 63557.61, 63110.52, 63256.0]
[71644.81, 75283.1, 68605.14, 57898.55, 57762.14, 68581.84, 75800.31, 70515.1, 59871.38, 57221.54, 65379.71, 75792.14, 73195.69, 62731.41, 58821.17, 62797.54, 73528.97, 74814.5, 64569.47, 60212.46, 60954.27, 68469.0, 76451.51, 69316.97, 61663.0, 60675.05, 63667.75, 73233.53, 73975.19, 64615.31, 61037.18, 61244.51, 66202.66, 73529.42, 68655.67, 62429.69, 61707.61, 62845.21, 70039.1, 73712.39, 65686.38, 61784.56, 61650.6, 64234.76, 71806.91, 69590.95, 61809.49, 60134.08, 60614.98, 66286.44, 72670.85, 66591.77, 60342.48, 59607.25, 61229.01, 69343.28, 72092.2, 63760.09, 60406.17, 60356.71, 63002.67, 71074.73, 69997.75, 63051.47, 61749.73, 61929.83, 65492.15, 70924.1, 67427.92, 63013.79, 62622.85, 63026.23, 67051.76, 69262.92, 64409.41, 61942.22, 61861.19, 62959.74, 68239.85, 69136.32, 63930.4, 62502.66, 62521.53, 64361.48, 69798.28, 69125.81, 64074.45, 63112.66, 63158.91, 65020.48, 69108.01, 67301.97, 63557.61, 63110.52, 63256.0, 65768.63, 68846.43, 66113.83, 63142.75, 62950.26]
[68581.84, 75800.31, 70515.1, 59871.38, 57221.54, 65379.71, 75792.14, 73195.69, 62731.41, 58821.17, 62797.54, 73528.97, 74814.5, 64569.47, 60212.46, 60954.27, 68469.0, 76451.51, 69316.97, 61663.0, 60675.05, 63667.75, 73233.53, 73975.19, 64615.31, 61037.18, 61244.51, 66202.66, 73529.42, 68655.67, 62429.69, 61707.61, 62845.21, 70039.1, 73712.39, 65686.38, 61784.56, 61650.6, 64234.76, 71806.91, 69590.95, 61809.49, 60134.08, 60614.98, 66286.44, 72670.85, 66591.77, 60342.48, 59607.25, 61229.01, 69343.28, 72092.2, 63760.09, 60406.17, 60356.71, 63002.67, 71074.73, 69997.75, 63051.47, 61749.73, 61929.83, 65492.15, 70924.1, 67427.92, 63013.79, 62622.85, 63026.23, 67051.76, 69262.92, 64409.41, 61942.22, 61861.19, 62959.74, 68239.85, 69136.32, 63930.4, 62502.66, 62521.53, 64361.48, 69798.28, 69125.81, 64074.45, 63112.66, 63158.91, 65020.48, 69108.01, 67301.97, 63557.61, 63110.52, 63256.0, 65768.63, 68846.43, 66113.83, 63142.75, 62950.26, 63496.01, 67492.98, 69042.6, 63952.02, 61480.5]
[65379.71, 75792.14, 73195.69, 62731.41, 58821.17, 62797.54, 73528.97, 74814.5, 64569.47, 60212.46, 60954.27, 68469.0, 76451.51, 69316.97, 61663.0, 60675.05, 63667.75, 73233.53, 73975.19, 64615.31, 61037.18, 61244.51, 66202.66, 73529.42, 68655.67, 62429.69, 61707.61, 62845.21, 70039.1, 73712.39, 65686.38, 61784.56, 61650.6, 64234.76, 71806.91, 69590.95, 61809.49, 60134.08, 60614.98, 66286.44, 72670.85, 66591.77, 60342.48, 59607.25, 61229.01, 69343.28, 72092.2, 63760.09, 60406.17, 60356.71, 63002.67, 71074.73, 69997.75, 63051.47, 61749.73, 61929.83, 65492.15, 70924.1, 67427.92, 63013.79, 62622.85, 63026.23, 67051.76, 69262.92, 64409.41, 61942.22, 61861.19, 62959.74, 68239.85, 69136.32, 63930.4, 62502.66, 62521.53, 64361.48, 69798.28, 69125.81, 64074.45, 63112.66, 63158.91, 65020.48, 69108.01, 67301.97, 63557.61, 63110.52, 63256.0, 65768.63, 68846.43, 66113.83, 63142.75, 62950.26, 63496.01, 67492.98, 69042.6, 63952.02, 61480.5, 61416.45, 62811.16, 69252.27, 70869.08, 64773.38]
[62797.54, 73528.97, 74814.5, 64569.47, 60212.46, 60954.27, 68469.0, 76451.51, 69316.97, 61663.0, 60675.05, 63667.75, 73233.53, 73975.19, 64615.31, 61037.18, 61244.51, 66202.66, 73529.42, 68655.67, 62429.69, 61707.61, 62845.21, 70039.1, 73712.39, 65686.38, 61784.56, 61650.6, 64234.76, 71806.91, 69590.95, 61809.49, 60134.08, 60614.98, 66286.44, 72670.85, 66591.77, 60342.48, 59607.25, 61229.01, 69343.28, 72092.2, 63760.09, 60406.17, 60356.71, 63002.67, 71074.73, 69997.75, 63051.47, 61749.73, 61929.83, 65492.15, 70924.1, 67427.92, 63013.79, 62622.85, 63026.23, 67051.76, 69262.92, 64409.41, 61942.22, 61861.19, 62959.74, 68239.85, 69136.32, 63930.4, 62502.66, 62521.53, 64361.48, 69798.28, 69125.81, 64074.45, 63112.66, 63158.91, 65020.48, 69108.01, 67301.97, 63557.61, 63110.52, 63256.0, 65768.63, 68846.43, 66113.83, 63142.75, 62950.26, 63496.01, 67492.98, 69042.6, 63952.02, 61480.5, 61416.45, 62811.16, 69252.27, 70869.08, 64773.38, 62610.4, 62591.94, 64442.91, 70216.5, 69982.82]
[60954.27, 68469.0, 76451.51, 69316.97, 61663.0, 60675.05, 63667.75, 73233.53, 73975.19, 64615.31, 61037.18, 61244.51, 66202.66, 73529.42, 68655.67, 62429.69, 61707.61, 62845.21, 70039.1, 73712.39, 65686.38, 61784.56, 61650.6, 64234.76, 71806.91, 69590.95, 61809.49, 60134.08, 60614.98, 66286.44, 72670.85, 66591.77, 60342.48, 59607.25, 61229.01, 69343.28, 72092.2, 63760.09, 60406.17, 60356.71, 63002.67, 71074.73, 69997.75, 63051.47, 61749.73, 61929.83, 65492.15, 70924.1, 67427.92, 63013.79, 62622.85, 63026.23, 67051.76, 69262.92, 64409.41, 61942.22, 61861.19, 62959.74, 68239.85, 69136.32, 63930.4, 62502.66, 62521.53, 64361.48, 69798.28, 69125.81, 64074.45, 63112.66, 63158.91, 65020.48, 69108.01, 67301.97, 63557.61, 63110.52, 63256.0, 65768.63, 68846.43, 66113.83, 63142.75, 62950.26, 63496.01, 67492.98, 69042.6, 63952.02, 61480.5, 61416.45, 62811.16, 69252.27, 70869.08, 64773.38, 62610.4, 62591.94, 64442.91, 70216.5, 69982.82, 64737.53, 63500.09, 63546.49, 65430.14, 69352.97]
