[309.41, 2025.3, 7144.27, 11681.72, 16404.63, 21525.38, 26836.88, 32063.96, 36265.77, 40637.26, 44932.78, 49212.12, 53504.3, 57698.37, 61957.21, 66276.72, 70431.36, 72344.53, 72368.69, 71441.83, 70424.47, 69750.62, 68744.96, 67139.49, 65632.3, 64960.56, 64439.41, 63790.68, 63207.89, 62623.61, 62009.95, 61499.35, 60919.14, 60275.41, 59706.74, 59163.49, 58732.76, 58530.66, 58451.93, 58270.94, 58022.98, 57731.53, 57431.59, 57168.2, 57022.21, 56879.16, 56807.02, 56807.02, 56894.13, 57042.3, 57248.88, 57503.66, 57758.16, 58171.38, 59041.14, 60137.29, 61306.08, 62547.64, 63673.1, 64648.11, 65439.66, 65977.75, 66338.7, 66368.36, 66368.36, 65849.27, 64962.0, 63507.55, 60779.12, 57076.67, 52981.37, 48427.45, 43678.03, 38961.77, 34276.79, 29726.32, 25328.2, 21090.24, 17026.84, 13105.76, 9443.35, 6187.29, 3233.57, 793.39, 421.2, 658.82, 660.66, 660.66, 656.3, 653.08, 650.73, 648.95, 647.29, 645.91, 644.65, 643.62, 642.64, 641.72, 640.8, 639.94]
[638.97, 638.05, 637.3, 444.84, 2036.32, 7495.23, 12910.42, 18383.4, 23389.21, 28210.59, 33906.73, 38618.62, 42914.19, 47379.05, 51813.38, 56136.84, 60524.57, 65008.88, 69469.32, 73743.84, 75761.79, 75894.24, 74876.65, 73814.64, 72818.7, 71552.92, 70962.73, 70545.03, 70233.96, 70143.41, 70211.58, 70130.39, 70080.0, 70080.0, 70074.09, 69974.3, 69892.01, 69801.4, 69731.74, 69674.87, 69615.31, 69578.64, 69589.77, 69728.98, 70402.21, 71274.32, 71555.79, 71532.03, 71503.81, 71340.83, 70843.03, 70210.49, 69555.51, 68722.82, 67573.36, 66132.69, 64463.22, 62076.51, 58467.54, 54207.02, 49646.8, 44552.16, 39271.87, 34586.03, 30198.48, 25974.98, 22086.37, 18338.46, 14609.67, 11055.84, 7827.37, 4894.89, 2192.29, 206.58, 549.33, 664.27, 674.6, 674.6, 669.78, 666.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[663.18, 660.72, 547.96, 1656.73, 7070.19, 12227.21, 17591.33, 22607.13, 28030.58, 33465.85, 37843.08, 42228.57, 46749.72, 51047.07, 55307.13, 59703.75, 64051.6, 68404.45, 72670.88, 74871.31, 75022.23, 73992.08, 72966.52, 72164.92, 71177.46, 70553.18, 69483.72, 69325.81, 69320.87, 69299.92, 69244.72, 69306.81, 69311.11, 69262.51, 69262.0, 69259.92, 69225.1, 69160.31, 69111.59, 69063.56, 69013.98, 68995.74, 68956.08, 68923.71, 68898.41, 68871.73, 68843.27, 68812.62, 68784.1, 68757.82, 68730.33, 68694.99, 68650.06, 68603.28, 68549.06, 68555.54, 68725.46, 69402.75, 70285.43, 70744.62, 70866.61, 70811.35, 70695.1, 70388.84, 69881.45, 69124.56, 67940.5, 66350.35, 64600.54, 62558.6, 59603.91, 55669.62, 51408.59, 46888.13, 41861.66, 36638.08, 31838.39, 27376.4, 23148.89, 19115.61, 15291.44, 11718.45, 8574.05, 5838.39, 3278.91, 1021.77, 328.06, 680.11, 704.9, 704.9, 699.74, 694.74, 690.84, 687.69, 678.05, 0, 0, 0, 0, 0]
[114.54, 4310.03, 9543.2, 14741.71, 19841.57, 24588.87, 30068.44, 35484.09, 39789.76, 43985.49, 47899.92, 51807.29, 55694.58, 59680.23, 63624.67, 67585.7, 70821.8, 70927.67, 70679.78, 69127.54, 67830.67, 66564.67, 65398.51, 64567.43, 63066.84, 62671.76, 62378.01, 62258.76, 62249.01, 62252.57, 62256.87, 62175.21, 62137.46, 62073.53, 61982.12, 61935.06, 61929.96, 61938.16, 61941.95, 61952.57, 61916.13, 61896.16, 61911.94, 61961.17, 61977.87, 61975.17, 61989.41, 62014.66, 62037.72, 62048.11, 62049.6, 62061.02, 62125.98, 62232.42, 62444.86, 63020.53, 63673.56, 63839.11, 63823.85, 63733.76, 63574.23, 63493.26, 63434.56, 63265.68, 62891.48, 62164.2, 61247.32, 60182.39, 58866.3, 56592.24, 53101.7, 49009.78, 44486.57, 39882.73, 35747.83, 31817.33, 28019.21, 24276.25, 20498.79, 16632.62, 13081.77, 9866.9, 6849.04, 3994.08, 1396.55, 250.19, 728.31, 783.52, 783.52, 782.26, 774.57, 768.94, 764.47, 760.68, 757.47, 0, 0, 0, 0, 0]
[12372.33, 17202.95, 21961.96, 26945.33, 32583.11, 37579.46, 41981.13, 46292.83, 50496.48, 54679.87, 58804.95, 62914.43, 67037.17, 70885.21, 71994.84, 71994.84, 70456.21, 69415.38, 68766.49, 67992.61, 67289.03, 66357.75, 65406.49, 65039.41, 64750.02, 64573.8, 64418.34, 64311.61, 64205.85, 64112.55, 64006.33, 63918.88, 63834.58, 63752.92, 63692.73, 63645.56, 63596.38, 63550.24, 63507.09, 63475.59, 63453.95, 63433.3, 63412.41, 63383.03, 63357.09, 63332.64, 63305.62, 63272.79, 63236.7, 63205.66, 63174.26, 63141.78, 63107.82, 63071.37, 63030.41, 62989.83, 62936.52, 62869.33, 62869.33, 62984.5, 63578.53, 64388.22, 64920.74, 65287.82, 65529.18, 65477.3, 65424.68, 65167.2, 64704.35, 63696.23, 62314.94, 60776.43, 58449.8, 54944.17, 51057.17, 47130.23, 43009.85, 38415.14, 33609.88, 29083.28, 24725.96, 20502.17, 16580.46, 12860.27, 9349.53, 6385.72, 3797.83, 1372.91, 260.64, 702.03, 749.32, 749.32, 747.37, 741.51, 737.21, 733.54, 730.32, 727.51, 724.99, 722.75]
[13011.53, 18002.48, 22901.85, 28346.07, 34059.6, 38569.44, 42875.63, 47343.18, 51637.21, 55971.75, 60349.55, 64721.1, 69119.46, 73185.43, 74428.42, 74508.07, 73169.65, 72226.55, 71652.2, 71019.2, 70484.15, 69402.87, 69241.51, 69117.67, 69162.14, 69110.33, 69110.33, 69107.11, 69065.8, 69026.6, 68956.6, 68896.52, 68840.46, 68784.28, 68728.5, 68677.08, 68628.53, 68578.96, 68525.02, 68479.97, 68455.18, 68461.89, 68487.03, 68670.31, 68831.96, 68992.69, 69303.48, 69691.91, 70104.39, 70463.67, 70612.17, 70605.52, 70479.85, 70035.87, 69372.8, 68699.35, 68013.15, 67306.93, 66521.06, 65629.83, 64535.12, 63141.73, 61705.3, 60153.93, 58071.87, 55382.59, 51859.86, 47825.95, 43784.19, 39970.64, 36330.39, 32693.0, 29068.36, 25467.7, 21929.02, 18444.05, 15006.88, 11753.05, 8696.56, 5758.46, 3101.19, 1070.26, 84.12, 515.31, 659.57, 713.11, 713.97, 713.97, 709.44, 705.93, 702.95, 700.37, 698.13, 696.47, 694.74, 693.2, 691.99, 690.84, 689.92, 688.89]
[680.63, 680.74, 680.57, 680.51, 680.57, 680.92, 680.92, 677.01, 67.6, 3588.03, 9009.07, 13934.84, 18474.18, 23040.37, 27725.75, 33308.44, 38842.76, 43130.93, 47531.63, 51845.34, 56024.88, 60167.36, 64254.17, 68303.28, 71753.25, 72163.03, 72163.03, 70623.48, 69232.61, 68337.25, 67823.15, 67281.05, 66613.96, 65091.4, 64709.68, 64431.94, 64125.57, 63935.98, 63798.26, 63698.64, 63616.64, 63545.19, 63491.71, 63445.86, 63399.9, 63359.67, 63314.05, 63270.9, 63238.48, 63196.76, 63203.82, 63213.63, 63494.98, 64124.25, 65044.57, 65715.74, 66120.46, 66232.19, 66232.19, 65917.61, 65448.55, 64962.86, 64462.07, 63857.01, 63011.35, 61955.61, 60745.44, 59061.4, 56310.25, 52381.3, 47847.47, 42973.82, 38309.95, 33896.51, 29798.45, 26129.51, 22591.63, 19107.06, 15594.72, 12209.08, 9074.78, 6149.53, 3373.19, 1080.88, 187.93, 559.09, 661.4, 694.69, 694.74, 691.47, 686.71, 683.1, 680.4, 678.39, 676.55, 674.66, 672.94, 671.56, 670.47, 669.32]
[647.86, 460.16, 5254.91, 10464.38, 15653.13, 20618.55, 26322.72, 32042.39, 36365.16, 40686.96, 45185.84, 49555.33, 53804.76, 58129.32, 62509.99, 66856.87, 71200.13, 74450.06, 74532.11, 74059.16, 72672.42, 71745.28, 70832.47, 70144.04, 68693.21, 68470.27, 68409.79, 68339.78, 68218.99, 68099.0, 68098.71, 68021.18, 67902.0, 67798.19, 67676.94, 67547.03, 67339.35, 67093.17, 66787.95, 66431.49, 66071.97, 65688.08, 65273.19, 64824.91, 64375.94, 63926.22, 63481.33, 63166.35, 63166.35, 63191.94, 63496.88, 64020.1, 64499.14, 64842.75, 64923.09, 64717.66, 64560.03, 64184.85, 63569.58, 62650.18, 61556.04, 60244.83, 58256.48, 55176.35, 51513.72, 47612.2, 43344.91, 38794.5, 34022.07, 29336.29, 24874.58, 20719.37, 16953.16, 13408.86, 10128.97, 7191.79, 4469.33, 1966.88, 150.86, 542.62, 686.37, 719.08, 719.08, 714.14, 708.98, 704.67, 701.29, 698.59, 696.24, 694.23, 692.33, 690.67, 689.01, 687.51, 686.02, 684.76, 683.55, 682.41, 535.22, 1837.77]
[7287.96, 12247.35, 17140.75, 21963.22, 26667.71, 32141.2, 37611.48, 41722.68, 46032.08, 50176.73, 54221.31, 58229.39, 62128.22, 66039.61, 69814.32, 71364.59, 71418.25, 69917.78, 68430.79, 67411.77, 66447.84, 65546.4, 64766.89, 63221.32, 62822.67, 62616.03, 62383.69, 62240.34, 62131.2, 62041.28, 62022.34, 61992.33, 61949.24, 61896.85, 61800.84, 61696.75, 61619.91, 61548.47, 61474.04, 61394.97, 61338.44, 61287.55, 61218.57, 61155.22, 61103.75, 61103.75, 61148.79, 61462.16, 62180.55, 63208.81, 64011.44, 64546.14, 64655.34, 64635.54, 64207.57, 63700.99, 63177.94, 62490.54, 61558.0, 60445.73, 58880.3, 56354.21, 52971.5, 49167.01, 44997.05, 40391.32, 35475.54, 30798.54, 26403.46, 22441.06, 19003.66, 15650.49, 12330.79, 9175.03, 6238.36, 3488.01, 1210.8, 102.37, 570.11, 693.71, 715.4, 715.52, 708.69, 703.18, 699.11, 695.55, 692.51, 689.87, 687.51, 685.45, 683.5, 681.66, 679.94, 678.56, 677.24, 675.98, 674.83, 673.8, 672.71, 671.56]
[654.58, 654.58, 654.35, 624.05, 691.59, 5595.14, 9977.54, 14128.68, 18682.42, 23584.77, 28459.86, 33893.93, 38969.12, 42689.53, 46674.43, 50811.51, 54992.09, 59197.8, 63436.85, 67587.02, 70286.46, 70520.31, 69554.19, 68002.02, 67498.19, 67206.05, 66494.78, 65459.98, 64457.19, 63258.45, 62891.13, 62911.96, 62802.25, 62558.65, 62269.32, 61949.47, 61649.12, 61516.79, 61443.28, 61382.23, 61367.02, 61358.47, 61359.56, 61381.94, 61397.03, 61407.36, 61416.77, 61418.21, 61409.89, 61440.07, 61485.23, 61684.41, 62171.43, 62908.75, 63742.82, 64378.58, 64833.06, 65039.75, 65023.8, 64923.78, 64664.64, 64095.16, 63147.3, 62030.66, 60722.37, 58635.44, 55461.32, 51702.97, 47674.52, 43304.12, 38676.12, 33958.37, 29437.11, 25099.82, 21015.13, 17240.37, 13618.82, 10306.23, 7374.9, 4612.96, 2039.07, 248.01, 440.42, 602.64, 666.91, 674.95, 674.95, 670.13, 666.34, 663.36, 660.89, 658.82, 657.04, 655.49, 654.17, 652.91, 651.65, 650.56, 649.07, 370.64]
